k					omega * t					v_RV					dL
8				5.02654824574367				-1341.68968395778					0
8				5.02654824574367				-1336.31217019442					0
8				5.02654824574367				-1330.93465643106					0
8				5.02654824574367				-1325.55714266771					0
8				5.02654824574367				-1320.17962890435					0
8				5.02654824574367				-1314.80211514099					0
8				5.02654824574367				-1309.42460137763					0
8				5.02654824574367				-1304.04708761427					0
8				5.02654824574367				-1298.66957385092					0
8				5.02654824574367				-1293.29206008756					0
8				5.02654824574367				-1287.9145463242					0
8				5.02654824574367				-1282.53703256084					0
8				5.02654824574367				-1277.15951879749					0
8				5.02654824574367				-1271.78200503413					0
8				5.02654824574367				-1266.40449127077					0
8				5.02654824574367				-1261.02697750741					0
8				5.02654824574367				-1255.64946374405					0
8				5.02654824574367				-1250.2719499807					0
8				5.02654824574367				-1244.89443621734					0
8				5.02654824574367				-1239.51692245398					0
8				5.02654824574367				-1234.13940869062					0
8				5.02654824574367				-1228.76189492726					0
8				5.02654824574367				-1223.38438116391					0
8				5.02654824574367				-1218.00686740055					0
8				5.02654824574367				-1212.62935363719					0
8				5.02654824574367				-1207.25183987383					0
8				5.02654824574367				-1201.87432611048					0
8				5.02654824574367				-1196.49681234712					0
8				5.02654824574367				-1191.11929858376					0
8				5.02654824574367				-1185.7417848204					0
8				5.02654824574367				-1180.36427105704					0
8				5.02654824574367				-1174.98675729369					0
8				5.02654824574367				-1169.60924353033					0
8				5.02654824574367				-1164.23172976697					0
8				5.02654824574367				-1158.85421600361					0
8				5.02654824574367				-1153.47670224026					0
8				5.02654824574367				-1148.0991884769					0
8				5.02654824574367				-1142.72167471354					0
8				5.02654824574367				-1137.34416095018					0
8				5.02654824574367				-1131.96664718682					0
8				5.02654824574367				-1126.58913342347					0
8				5.02654824574367				-1121.21161966011					0
8				5.02654824574367				-1115.83410589675					0
8				5.02654824574367				-1110.45659213339					0
8				5.02654824574367				-1105.07907837003					0
8				5.02654824574367				-1099.70156460668					0
8				5.02654824574367				-1094.32405084332					0
8				5.02654824574367				-1088.94653707996					0
8				5.02654824574367				-1083.5690233166					0
8				5.02654824574367				-1078.19150955325					0
8				5.02654824574367				-1072.81399578989					0
8				5.02654824574367				-1067.43648202653					0
8				5.02654824574367				-1062.05896826317					0
8				5.02654824574367				-1056.68145449981					0
8				5.02654824574367				-1051.30394073646					0
8				5.02654824574367				-1045.9264269731					0
8				5.02654824574367				-1040.54891320974					0
8				5.02654824574367				-1035.17139944638					0
8				5.02654824574367				-1029.79388568303					0
8				5.02654824574367				-1024.41637191967					0
8				5.02654824574367				-1019.03885815631					0
8				5.02654824574367				-1013.66134439295					0
8				5.02654824574367				-1008.28383062959					0
8				5.02654824574367				-1002.90631686624					0
8				5.02654824574367				-997.528803102878					0
8				5.02654824574367				-992.15128933952					0
8				5.02654824574367				-986.773775576162					0
8				5.02654824574367				-981.396261812805					0
8				5.02654824574367				-976.018748049447					0
8				5.02654824574367				-970.641234286089					0
8				5.02654824574367				-965.263720522731					0
8				5.02654824574367				-959.886206759373					0
8				5.02654824574367				-954.508692996015					0
8				5.02654824574367				-949.131179232658					0
8				5.02654824574367				-943.7536654693					0
8				5.02654824574367				-938.376151705942					0
8				5.02654824574367				-932.998637942584					0
8				5.02654824574367				-927.621124179226					0
8				5.02654824574367				-922.243610415868					0
8				5.02654824574367				-916.866096652511					0
8				5.02654824574367				-911.488582889153					0
8				5.02654824574367				-906.111069125795					0
8				5.02654824574367				-900.733555362437					3.47952332527975e+28
8				5.02654824574367				-895.356041599079					3.746156566118e+28
8				5.02654824574367				-889.978527835721					3.82818993109685e+28
8				5.02654824574367				-884.601014072364					3.90953022209455e+28
8				5.02654824574367				-879.223500309006					4.00325700257851e+28
