omega*t					L0, analytically					L0, numerically					Lprime					( Lprime - L0 ) / L0					dL_f/L0					dL_dot/L0
3.39292006587698					8.16395021977978e+32					8.16395019607302e+32					8.16390184271352e+32					-5.92278962360598e-06					-5.92279017354965e-06					2.97884521600003e-13
3.45575191894877					8.16395021977978e+32					8.16395019607302e+32					8.16388201135044e+32					-8.35192779767858e-06					-8.35192811227667e-06					1.52225820120288e-13
3.51858377202057					8.16395021977978e+32					8.16395019607302e+32					8.16386325530072e+32					-1.06493511376354e-05					-1.06493511554748e-05					4.16642652060091e-15
3.58141562509236					8.16395021977978e+32					8.16395019607302e+32					8.16384587036077e+32					-1.27788276194838e-05					-1.2778827569332e-05					-1.43958674111088e-13
3.64424747816416					8.16395021977978e+32					8.16395019607302e+32					8.16383013069806e+32					-1.47067745493447e-05					-1.47067742387273e-05					-2.89813460460548e-13
3.70707933123596					8.16395021977978e+32					8.16395019607302e+32					8.16381628454059e+32					-1.64027865454807e-05					-1.64027862929735e-05					-4.31097715391075e-13
3.76991118430775					8.16395021977978e+32					8.16395019607302e+32					8.16380455024745e+32					-1.78401168646011e-05					-1.78401166088264e-05					-5.65583301857362e-13
3.83274303737955					8.16395021977978e+32					8.16395019607302e+32					8.16379511287353e+32					-1.89960981840604e-05					-1.89960976285902e-05					-6.91149301778317e-13
3.89557489045134					8.16395021977978e+32					8.16395019607302e+32					8.16378812125522e+32					-1.98524995752745e-05					-1.98524988410383e-05					-8.05815464336234e-13
3.95840674352314					8.16395021977978e+32					8.16395019607302e+32					8.16378368565507e+32					-2.03958150110589e-05					-2.03958142874485e-05					-9.07773435653665e-13
4.02123859659494					8.16395021977978e+32					8.16395019607302e+32					8.16378187602333e+32					-2.0617476301179e-05					-2.06174755586815e-05					-9.95415277598123e-13
4.08407044966673					8.16395021977978e+32					8.16395019607302e+32					8.16378272089858e+32					-2.05139877662018e-05					-2.05139869240658e-05					-1.06735882601159e-12
4.14690230273853					8.16395021977978e+32					8.16395019607302e+32					8.1637862069565e+32					-2.00869814967576e-05					-2.00869804611943e-05					-1.12246948810063e-12
4.20973415581032					8.16395021977978e+32					8.16395019607302e+32					8.1637922792224e+32					-1.93431913268568e-05					-1.93431903170791e-05					-1.15987813583336e-12
4.27256600888212					8.16395021977978e+32					8.16395019607302e+32					8.16380084193193e+32					-1.82943474063838e-05					-1.82943465065963e-05					-1.17899481249488e-12
4.33539786195391					8.16395021977978e+32					8.16395019607302e+32					8.1638117600431e+32					-1.69569909912977e-05					-1.69569899231892e-05					-1.17951803667738e-12
4.39822971502571					8.16395021977978e+32					8.16395019607302e+32					8.1638248613755e+32					-1.53522124110005e-05					-1.53522114790853e-05					-1.16143955678245e-12
4.46106156809751					8.16395021977978e+32					8.16395019607302e+32					8.16383993930844e+32					-1.35053205784556e-05					-1.35053194889825e-05					-1.12504448129728e-12
4.5238934211693					8.16395021977978e+32					8.16395019607302e+32					8.16385675605984e+32					-1.14454413538543e-05					-1.14454405428563e-05					-1.07090678225373e-12
4.5867252742411					8.16395021977978e+32					8.16395019607302e+32					8.163875046413e+32					-9.20506105697311e-06					-9.20506016219256e-06					-9.99880243507201e-13
4.64955712731289					8.16395021977978e+32					8.16395019607302e+32					8.1638945219243e+32					-6.81951106846897e-06					-6.81951048393524e-06					-9.13084996101478e-13
4.71238898038469					8.16395021977978e+32					8.16395019607302e+32					8.16391487544615e+32					-4.32641381004637e-06					-4.32641305156801e-06					-8.118898527719e-13
4.77522083345649					8.16395021977978e+32					8.16395019607302e+32					8.16393578599896e+32					-1.76508598425406e-06					-1.76508550090281e-06					-6.97890721501249e-13
4.83805268652828					8.16395021977978e+32					8.16395019607302e+32					8.16395692380589e+32					8.24078136367023e-07					8.24078502522009e-07					-5.72885436643199e-13
4.90088453960008					8.16395021977978e+32					8.16395019607302e+32					8.16397795551124e+32					3.40024590446647e-06					3.40024629568149e-06					-4.38845406249619e-13
4.96371639267187					8.16395021977978e+32					8.16395019607302e+32					8.16399854943613e+32					5.9227900647452e-06					5.92279017354967e-06					-2.97884521600473e-13
5.02654824574367					8.16395021977978e+32					8.16395019607302e+32					8.16401838079774e+32					8.3519280589375e-06					8.35192811227667e-06					-1.52225820120118e-13
5.08938009881546					8.16395021977978e+32					8.16395019607302e+32					8.16403713684742e+32					1.06493513932454e-05					1.06493511554748e-05					-4.16642652067476e-15
5.15221195188726					8.16395021977978e+32					8.16395019607302e+32					8.16405452178823e+32					1.27788279813627e-05					1.2778827569332e-05					1.43958674111335e-13
5.21504380495906					8.16395021977978e+32					8.16395019607302e+32					8.16407026144913e+32					1.470677468933e-05					1.47067742387273e-05					2.89813460460283e-13
5.27787565803085					8.16395021977978e+32					8.16395019607302e+32					8.16408410760965e+32					1.64027870589957e-05					1.64027862929735e-05					4.31097715392048e-13
5.34070751110265					8.16395021977978e+32					8.16395019607302e+32					8.1640958419022e+32					1.78401173059168e-05					1.78401166088264e-05					5.65583301857291e-13
5.40353936417444					8.16395021977978e+32					8.16395019607302e+32					8.16410527927509e+32					1.89960984989833e-05					1.89960976285902e-05					6.91149301777808e-13
5.46637121724624					8.16395021977978e+32					8.16395019607302e+32					8.16411227089283e+32					1.98524998208225e-05					1.98524988410383e-05					8.05815464335882e-13
5.52920307031804					8.16395021977978e+32					8.16395019607302e+32					8.16411670649496e+32					2.03958154988011e-05					2.03958142874485e-05					9.07773435652769e-13
5.59203492338983					8.16395021977978e+32					8.16395019607302e+32					8.16411851612691e+32					2.06174768148706e-05					2.06174755586815e-05					9.9541527759945e-13
5.65486677646163					8.16395021977978e+32					8.16395019607302e+32					8.16411767125094e+32					2.05139881907475e-05					2.05139869240658e-05					1.06735882601175e-12
5.71769862953342					8.16395021977978e+32					8.16395019607302e+32					8.16411418519143e+32					2.00869817267714e-05					2.00869804611943e-05					1.12246948809954e-12
5.78053048260522					8.16395021977978e+32					8.16395019607302e+32					8.16410811292593e+32					1.93431916064744e-05					1.93431903170791e-05					1.15987813583391e-12
5.84336233567702					8.16395021977978e+32					8.16395019607302e+32					8.16409955021906e+32					1.82943480120456e-05					1.82943465065964e-05					1.1789948124958e-12
5.90619418874881					8.16395021977978e+32					8.16395019607302e+32					8.16408863210549e+32					1.69569913023371e-05					1.69569899231892e-05					1.17951803667677e-12
5.96902604182061					8.16395021977978e+32					8.16395019607302e+32					8.16407553077252e+32					1.53522126528415e-05					1.53522114790853e-05					1.16143955678239e-12
6.0318578948924					8.16395021977978e+32					8.16395019607302e+32					8.16406045284006e+32					1.35053208787268e-05					1.35053194889825e-05					1.12504448129676e-12
6.0946897479642					8.16395021977978e+32					8.16395019607302e+32					8.16404363608888e+32					1.14454416806045e-05					1.14454405428563e-05					1.07090678225379e-12
6.15752160103599					8.16395021977978e+32					8.16395019607302e+32					8.16402534573501e+32					9.20506129740193e-06					9.20506016219256e-06					9.99880243507295e-13
6.22035345410779					8.16395021977978e+32					8.16395019607302e+32					8.16400587022588e+32					6.81951157404027e-06					6.81951048393524e-06					9.13084996102082e-13
