omega*t					L0, analytically					L0, numerically					Lprime					( Lprime - L0 ) / L0					dL_f/L0					dL_dot/L0
0					9.20360898115832e+31					9.20360932524221e+31					9.20363712222075e+31					3.02022582182556e-06					3.01478542968038e-06					4.29079517654808e-09					1.14959702288247e-09
0.0628318530717959					9.20360898115832e+31					9.20360932524221e+31					9.20362068843725e+31					1.23464552216409e-06					1.22996902672845e-06					3.68831576268821e-09					9.88179730277793e-10
0.125663706143592					9.20360898115832e+31					9.20360932524221e+31					9.20360407544938e+31					-5.70405874927912e-07					-5.74244722522802e-07					3.02766940595931e-09					8.11178253016393e-10
0.188495559215388					9.20360898115832e+31					9.20360932524221e+31					9.20358754525388e+31					-2.36646163066014e-06					-2.36940228946249e-06					2.31927489405521e-09					6.2138401013067e-10
0.251327412287183					9.20360898115832e+31					9.20360932524221e+31					9.20357135854181e+31					-4.12519687271636e-06					-4.1271929668861e-06					1.57430403160471e-09					4.21790170208282e-10
0.314159265358979					9.20360898115832e+31					9.20360932524221e+31					9.20355577058728e+31					-5.81887529594467e-06					-5.8198953457548e-06					8.04505454132393e-10					2.1554444733655e-10
0.376991118430775					9.20360898115832e+31					9.20360932524221e+31					9.20354102722165e+31					-7.42078657948408e-06					-7.4208144983861e-06					2.20193450598083e-11					5.89945977028427e-12
0.439822971502571					9.20360898115832e+31					9.20360932524221e+31					9.2035273609566e+31					-8.90566762586754e-06					-8.90470297339561e-06					-7.60814022238115e-10					-2.0383856580074e-10
0.502654824574367					9.20360898115832e+31					9.20360932524221e+31					9.20351498731731e+31					-1.02501009738719e-05					-1.02481589631047e-05					-1.5316488979169e-09					-4.1036193542181e-10
0.565486677646163					9.20360898115832e+31					9.20360932524221e+31					9.20350410144344e+31					-1.1432884106427e-05					-1.14299953640102e-05					-2.27832875551297e-09					-6.10413652182877e-10
0.628318530717959					9.20360898115832e+31					9.20360932524221e+31					9.20349487501173e+31					-1.2435363826842e-05					-1.24315739100794e-05					-2.98907800762711e-09					-8.0083878100561e-10
0.691150383789754					9.20360898115832e+31					9.20360932524221e+31					9.20348745352854e+31					-1.32417304311139e-05					-1.32370991093222e-05					-3.65268771397217e-09					-9.78634203854063e-10
0.75398223686155					9.20360898115832e+31					9.20360932524221e+31					9.20348195403506e+31					-1.38392670364941e-05					-1.38338673481545e-05					-4.25869235305859e-09					-1.14099598070004e-09
0.816814089933346					9.20360898115832e+31					9.20360932524221e+31					9.20347846326162e+31					-1.42185501332762e-05					-1.42124672349503e-05					-4.79753486971615e-09					-1.28536356933218e-09
0.879645943005142					9.20360898115832e+31					9.20360932524221e+31					9.20347703625977e+31					-1.43735982008894e-05					-1.43669280233378e-05					-5.26071739557187e-09					-1.40946020663701e-09
0.942477796076938					9.20360898115832e+31					9.20360932524221e+31					9.20347769553421e+31					-1.43019660385334e-05					-1.42948137744102e-05					-5.64093526549689e-09					-1.51132881451259e-09
1.00530964914873					9.20360898115832e+31					9.20360932524221e+31					9.20348043068778e+31					-1.40047833280804e-05					-1.39972617729514e-05					-5.93219221655571e-09					-1.58936286415931e-09
1.06814150222053					9.20360898115832e+31					9.20360932524221e+31					9.20348519858546e+31					-1.34867368183621e-05					-1.34789645917753e-05					-6.12989495263974e-09					-1.64233171199876e-09
1.13097335529233					9.20360898115832e+31					9.20360932524221e+31					9.20349192403468e+31					-1.2755996412698e-05					-1.27480960870423e-05					-6.23092558349758e-09					-1.66940000765836e-09
1.19380520836412					9.20360898115832e+31					9.20360932524221e+31					9.20350050097107e+31					-1.18240863232894e-05					-1.18161824916737e-05					-6.233690795729e-09					-1.67014086794652e-09
1.25663706143592					9.20360898115832e+31					9.20360932524221e+31					9.20351079413122e+31					-1.07057033294616e-05					-1.06979206397671e-05					-6.13814698028459e-09					-1.64454260905291e-09
1.31946891450771					9.20360898115832e+31					9.20360932524221e+31					9.20352264118585e+31					-9.4184849986146e-06					-9.41094618874129e-06					-5.94580092021394e-09					-1.59300893081279e-09
1.38230076757951					9.20360898115832e+31					9.20360932524221e+31					9.20353585529983e+31					-7.9827315331991e-06					-7.97555549449501e-06					-5.6596860277777e-09					-1.51635255011582e-09
1.4451326206513					9.20360898115832e+31					9.20360932524221e+31					9.2035502280787e+31					-6.42108562263346e-06					-6.41438552573286e-06					-5.2843145057531e-09					-1.41578238387877e-09
1.5079644737231					9.20360898115832e+31					9.20360932524221e+31					9.20356553285513e+31					-4.75817535611058e-06					-4.75205686546104e-06					-4.82560618727548e-09					-1.29288448370046e-09
1.5707963267949					9.20360898115832e+31					9.20360932524221e+31					9.20358152826368e+31					-3.02022582182556e-06					-3.01478542968038e-06					-4.29079517654809e-09					-1.14959702288247e-09
1.63362817986669					9.20360898115832e+31					9.20360932524221e+31					9.20359796204717e+31					-1.23464552216409e-06					-1.22996902672844e-06					-3.68831576268821e-09					-9.88179730277796e-10
1.69646003293849					9.20360898115832e+31					9.20360932524221e+31					9.20361457503504e+31					5.70405874927912e-07					5.74244722522801e-07					-3.02766940595931e-09					-8.11178253016393e-10
1.75929188601028					9.20360898115832e+31					9.20360932524221e+31					9.20363110523054e+31					2.36646163066014e-06					2.36940228946249e-06					-2.31927489405521e-09					-6.21384010130671e-10
1.82212373908208					9.20360898115832e+31					9.20360932524221e+31					9.20364729194262e+31					4.12519687271636e-06					4.1271929668861e-06					-1.57430403160471e-09					-4.21790170208282e-10
1.88495559215388					9.20360898115832e+31					9.20360932524221e+31					9.20366287989715e+31					5.81887529594467e-06					5.8198953457548e-06					-8.04505454132393e-10					-2.15544447336552e-10
