omega*t					L0, analytically					L0, numerically					Lprime					( Lprime - L0 ) / L0					dL_f/L0					dL_dot/L0
0.879645943005142					8.16395021977978e+32					8.16395052534409e+32					8.1638662629931e+32					-1.03212716348051e-05					-1.03087373278469e-05					-1.25345659275754e-08
0.942477796076938					8.16395021977978e+32					8.16395052534409e+32					8.16386667803421e+32					-1.02704333659506e-05					-1.02569930128059e-05					-1.34405005366928e-08
1.00530964914873					8.16395021977978e+32					8.16395052534409e+32					8.16386841539975e+32					-1.00576239513453e-05					-1.00434897907234e-05					-1.41344704233822e-08
1.06814150222053					8.16395021977978e+32					8.16395052534409e+32					8.16387144768614e+32					-9.68620004559097e-06					-9.67159473495295e-06					-1.46055312679693e-08
1.13097335529233					8.16395021977978e+32					8.16395052534409e+32					8.16387572707481e+32					-9.16201893231737e-06					-9.14717285267899e-06					-1.48462541595402e-08
1.19380520836412					8.16395021977978e+32					8.16395052534409e+32					8.16388118607822e+32					-8.49334714234834e-06					-8.47849459026267e-06					-1.4852842754293e-08
1.25663706143592					8.16395021977978e+32					8.16395052534409e+32					8.16388773860238e+32					-7.6907303049298e-06					-7.67610540335141e-06					-1.46251931461526e-08
1.31946891450771					8.16395021977978e+32					8.16395052534409e+32					8.16389528130923e+32					-6.76682626666178e-06					-6.75265944874485e-06					-1.41668955054286e-08
1.38230076757951					8.16395021977978e+32					8.16395052534409e+32					8.16390369524918e+32					-5.73620513275794e-06					-5.72272002078926e-06					-1.34851774596934e-08
1.4451326206513					8.16395021977978e+32					8.16395052534409e+32					8.16391284772805e+32					-4.6151205740622e-06					-4.60252987951905e-06					-1.25907901097626e-08
1.5079644737231					8.16395021977978e+32					8.16395052534409e+32					8.16392259440643e+32					-3.4212526856183e-06					-3.40975509263033e-06					-1.14978384784276e-08
1.5707963267949					8.16395021977978e+32					8.16395052534409e+32					8.16393278157036e+32					-2.17342984602522e-06					-2.16320643104148e-06					-1.02235590658119e-08
1.63362817986669					8.16395021977978e+32					8.16395052534409e+32					8.16394324856561e+32					-8.91330546354759e-07					-8.82542711798508e-07					-8.78804801946964e-09
1.69646003293849					8.16395021977978e+32					8.16395052534409e+32					8.16395383032034e+32					4.04825609583021e-07					4.12039233214873e-07					-7.21394420613573e-09
1.75929188601028					8.16395021977978e+32					8.16395052534409e+32					8.16396435995155e+32					1.69459717015449e-06					1.70012307338035e-06					-5.52607218326916e-09
1.82212373908208					8.16395021977978e+32					8.16395052534409e+32					8.16397467140427e+32					2.9576441093761e-06					2.96139495707395e-06					-3.75105070095767e-09
1.88495559215388					8.16395021977978e+32					8.16395052534409e+32					8.16398460205904e+32					4.17404721486788e-06					4.17596387324311e-06					-1.91687290832364e-09
1.94778744522567					8.16395021977978e+32					8.16395052534409e+32					8.16399399530272e+32					5.3246229874496e-06					5.32467534453161e-06					-5.24648848399676e-11
2.01061929829747					8.16395021977978e+32					8.16395052534409e+32					8.16400270300017e+32					6.39122639502217e-06					6.38941350482877e-06					1.81277054121851e-09
2.07345115136926					8.16395021977978e+32					8.16395052534409e+32					8.16401058782408e+32					7.35703625432053e-06					7.35338679730578e-06					3.64941749294543e-09
2.13628300444106					8.16395021977978e+32					8.16395052534409e+32					8.16401752542819e+32					8.20682142690694e-06					8.20139278728831e-06					5.42851095075195e-09
2.19911485751286					8.16395021977978e+32					8.16395052534409e+32					8.16402340640095e+32					8.92718012350265e-06					8.92005791374082e-06					7.12199354802923e-09
2.26194671058465					8.16395021977978e+32					8.16395052534409e+32					8.16402813799581e+32					9.50675184480316e-06					9.49804839830923e-06					8.70315805258286e-09
2.32477856365645					8.16395021977978e+32					8.16395052534409e+32					8.16403164559087e+32					9.93639617595232e-06					9.92624898577534e-06					1.01470685556333e-08
2.38761041672824					8.16395021977978e+32					8.16395052534409e+32					8.16403387387365e+32					1.02093379061558e-05					1.01979066970857e-05					1.14309537259946e-08
2.45044226980004					8.16395021977978e+32					8.16395052534409e+32					8.16403478769964e+32					1.03212721947465e-05					1.03087373278469e-05					1.25345659275754e-08
2.51327412287183					8.16395021977978e+32					8.16395052534409e+32					8.16403437265712e+32					1.02704337527197e-05					1.02569930128059e-05					1.34405005366928e-08
2.57610597594363					8.16395021977978e+32					8.16395052534409e+32					8.16403263529265e+32					1.00576244685673e-05					1.00434897907234e-05					1.41344704233822e-08
2.63893782901543					8.16395021977978e+32					8.16395052534409e+32					8.16402960300463e+32					9.68620036316176e-06					9.67159473495295e-06					1.46055312679693e-08
2.70176968208722					8.16395021977978e+32					8.16395052534409e+32					8.1640253236165e+32					9.16201931679163e-06					9.14717285267899e-06					1.48462541595402e-08
2.76460153515902					8.16395021977978e+32					8.16395052534409e+32					8.1640198646138e+32					8.49334761314395e-06					8.47849459026267e-06					1.4852842754293e-08
2.82743338823081					8.16395021977978e+32					8.16395052534409e+32					8.1640133120896e+32					7.69073076990004e-06					7.67610540335141e-06					1.46251931461526e-08
2.89026524130261					8.16395021977978e+32					8.16395052534409e+32					8.16400576938247e+32					6.76682669879813e-06					6.75265944874486e-06					1.41668955054286e-08
2.95309709437441					8.16395021977978e+32					8.16395052534409e+32					8.16399735544043e+32					5.73620530875465e-06					5.72272002078926e-06					1.34851774596934e-08
3.0159289474462					8.16395021977978e+32					8.16395052534409e+32					8.16398820296355e+32					4.61512099384171e-06					4.60252987951905e-06					1.25907901097626e-08
3.078760800518					8.16395021977978e+32					8.16395052534409e+32					8.16397845628587e+32					3.42125319083653e-06					3.40975509263033e-06					1.14978384784276e-08
3.14159265358979					8.16395021977978e+32					8.16395052534409e+32					8.16396826912015e+32					2.17343013182128e-06					2.16320643104148e-06					1.02235590658119e-08
3.20442450666159					8.16395021977978e+32					8.16395052534409e+32					8.16395780212677e+32					8.91331060752362e-07					8.82542711798509e-07					8.78804801946964e-09
3.26725635973339					8.16395021977978e+32					8.16395052534409e+32					8.16394722037236e+32					-4.04825056173109e-07					-4.12039233214874e-07					7.21394420613573e-09
3.33008821280518					8.16395021977978e+32					8.16395052534409e+32					8.16393669073986e+32					-1.69459677455908e-06					-1.70012307338035e-06					5.52607218326915e-09
3.39292006587698					8.16395021977978e+32					8.16395052534409e+32					8.16392637928648e+32					-2.95764379410015e-06					-2.96139495707395e-06					3.75105070095768e-09
3.45575191894877					8.16395021977978e+32					8.16395052534409e+32					8.1639164486314e+32					-4.17404693772161e-06					-4.17596387324312e-06					1.91687290832364e-09
3.51858377202057					8.16395021977978e+32					8.16395052534409e+32					8.16390705538843e+32					-5.32462262239324e-06					-5.32467534453161e-06					5.24648848399589e-11
3.58141562509236					8.16395021977978e+32					8.16395052534409e+32					8.16389834768876e+32					-6.39122630199282e-06					-6.38941350482876e-06					-1.8127705412185e-09
3.64424747816416					8.16395021977978e+32					8.16395052534409e+32					8.16389046286624e+32					-7.35703599164941e-06					-7.35338679730578e-06					-3.64941749294543e-09
3.70707933123596					8.16395021977978e+32					8.16395052534409e+32					8.16388352526284e+32					-8.20682107791447e-06					-8.20139278728831e-06					-5.42851095075195e-09
3.76991118430775					8.16395021977978e+32					8.16395052534409e+32					8.16387764429072e+32					-8.92717969630904e-06					-8.92005791374081e-06					-7.12199354802922e-09
3.83274303737955					8.16395021977978e+32					8.16395052534409e+32					8.16387291269562e+32					-9.50675144638333e-06					-9.49804839830923e-06					-8.70315805258286e-09
3.89557489045134					8.16395021977978e+32					8.16395052534409e+32					8.16386940510138e+32					-9.93639567761861e-06					-9.92624898577534e-06					-1.01470685556333e-08
3.95840674352314					8.16395021977978e+32					8.16395052534409e+32					8.16386717681713e+32					-1.02093375868197e-05					-1.01979066970857e-05					-1.14309537259946e-08
4.02123859659494					8.16395021977978e+32					8.16395052534409e+32					8.1638662629931e+32					-1.03212716348051e-05					-1.03087373278469e-05					-1.25345659275754e-08
4.08407044966673					8.16395021977978e+32					8.16395052534409e+32					8.16386667803421e+32					-1.02704333659506e-05					-1.02569930128059e-05					-1.34405005366928e-08
4.14690230273853					8.16395021977978e+32					8.16395052534409e+32					8.16386841539975e+32					-1.00576239513453e-05					-1.00434897907233e-05					-1.41344704233822e-08
4.20973415581032					8.16395021977978e+32					8.16395052534409e+32					8.16387144768614e+32					-9.68620004559097e-06					-9.67159473495295e-06					-1.46055312679693e-08
4.27256600888212					8.16395021977978e+32					8.16395052534409e+32					8.16387572707481e+32					-9.16201893231737e-06					-9.14717285267897e-06					-1.48462541595402e-08
4.33539786195391					8.16395021977978e+32					8.16395052534409e+32					8.16388118607822e+32					-8.49334714234834e-06					-8.47849459026266e-06					-1.4852842754293e-08
4.39822971502571					8.16395021977978e+32					8.16395052534409e+32					8.16388773860238e+32					-7.6907303049298e-06					-7.67610540335141e-06					-1.46251931461526e-08
4.46106156809751					8.16395021977978e+32					8.16395052534409e+32					8.16389528130923e+32					-6.76682626666178e-06					-6.75265944874485e-06					-1.41668955054286e-08
4.5238934211693					8.16395021977978e+32					8.16395052534409e+32					8.16390369524918e+32					-5.73620513275794e-06					-5.72272002078926e-06					-1.34851774596934e-08
4.5867252742411					8.16395021977978e+32					8.16395052534409e+32					8.16391284772805e+32					-4.6151205740622e-06					-4.60252987951905e-06					-1.25907901097626e-08
4.64955712731289					8.16395021977978e+32					8.16395052534409e+32					8.16392259440643e+32					-3.4212526856183e-06					-3.40975509263032e-06					-1.14978384784276e-08
4.71238898038469					8.16395021977978e+32					8.16395052534409e+32					8.16393278157036e+32					-2.17342984602522e-06					-2.16320643104148e-06					-1.02235590658119e-08
4.77522083345649					8.16395021977978e+32					8.16395052534409e+32					8.16394324856561e+32					-8.91330546354759e-07					-8.82542711798519e-07					-8.78804801946966e-09
4.83805268652828					8.16395021977978e+32					8.16395052534409e+32					8.16395383032034e+32					4.04825609583021e-07					4.12039233214873e-07					-7.21394420613573e-09
4.90088453960008					8.16395021977978e+32					8.16395052534409e+32					8.16396435995155e+32					1.69459717015449e-06					1.70012307338034e-06					-5.52607218326917e-09
4.96371639267187					8.16395021977978e+32					8.16395052534409e+32					8.16397467140427e+32					2.9576441093761e-06					2.96139495707395e-06					-3.75105070095767e-09
5.02654824574367					8.16395021977978e+32					8.16395052534409e+32					8.16398460205904e+32					4.17404721486788e-06					4.17596387324311e-06					-1.91687290832364e-09
5.08938009881546					8.16395021977978e+32					8.16395052534409e+32					8.16399399530272e+32					5.3246229874496e-06					5.3246753445316e-06					-5.24648848399739e-11
5.15221195188726					8.16395021977978e+32					8.16395052534409e+32					8.16400270300017e+32					6.39122639502217e-06					6.38941350482875e-06					1.81277054121848e-09
5.21504380495906					8.16395021977978e+32					8.16395052534409e+32					8.16401058782408e+32					7.35703625432053e-06					7.35338679730579e-06					3.64941749294544e-09
5.27787565803085					8.16395021977978e+32					8.16395052534409e+32					8.16401752542819e+32					8.20682142690694e-06					8.20139278728831e-06					5.42851095075195e-09
5.34070751110265					8.16395021977978e+32					8.16395052534409e+32					8.16402340640095e+32					8.92718012350265e-06					8.92005791374082e-06					7.12199354802922e-09
5.40353936417444					8.16395021977978e+32					8.16395052534409e+32					8.16402813799581e+32					9.50675184480316e-06					9.49804839830922e-06					8.70315805258285e-09
5.46637121724624					8.16395021977978e+32					8.16395052534409e+32					8.16403164559087e+32					9.93639617595232e-06					9.92624898577535e-06					1.01470685556333e-08
5.52920307031804					8.16395021977978e+32					8.16395052534409e+32					8.16403387387365e+32					1.02093379061558e-05					1.01979066970857e-05					1.14309537259946e-08
5.59203492338983					8.16395021977978e+32					8.16395052534409e+32					8.16403478769964e+32					1.03212721947465e-05					1.03087373278469e-05					1.25345659275754e-08
5.65486677646163					8.16395021977978e+32					8.16395052534409e+32					8.16403437265712e+32					1.02704337527197e-05					1.02569930128059e-05					1.34405005366928e-08
5.71769862953342					8.16395021977978e+32					8.16395052534409e+32					8.16403263529265e+32					1.00576244685673e-05					1.00434897907234e-05					1.41344704233822e-08
5.78053048260522					8.16395021977978e+32					8.16395052534409e+32					8.16402960300463e+32					9.68620036316176e-06					9.67159473495296e-06					1.46055312679693e-08
5.84336233567702					8.16395021977978e+32					8.16395052534409e+32					8.1640253236165e+32					9.16201931679163e-06					9.14717285267899e-06					1.48462541595402e-08
5.90619418874881					8.16395021977978e+32					8.16395052534409e+32					8.1640198646138e+32					8.49334761314395e-06					8.47849459026266e-06					1.4852842754293e-08
5.96902604182061					8.16395021977978e+32					8.16395052534409e+32					8.1640133120896e+32					7.69073076990004e-06					7.67610540335141e-06					1.46251931461526e-08
6.0318578948924					8.16395021977978e+32					8.16395052534409e+32					8.16400576938247e+32					6.76682669879813e-06					6.75265944874486e-06					1.41668955054286e-08
6.0946897479642					8.16395021977978e+32					8.16395052534409e+32					8.16399735544043e+32					5.73620530875465e-06					5.72272002078926e-06					1.34851774596934e-08
6.15752160103599					8.16395021977978e+32					8.16395052534409e+32					8.16398820296355e+32					4.61512099384171e-06					4.60252987951906e-06					1.25907901097626e-08
6.22035345410779					8.16395021977978e+32					8.16395052534409e+32					8.16397845628587e+32					3.42125319083653e-06					3.40975509263032e-06					1.14978384784276e-08
